,url,country,Symptoms,Transmission,Organization,Virus,Location,Label,new_content
25,https://www.naturalnews.com/2023-05-12-monkeypox-resurfaces-chicago-who-health-emergency-over.html,MX,"fever, rash, swollen lymph nodes, headache","Contaminated Objects, close contact","WHO, World Health Organization, CDC","Mpox, Monkeypox",Mexico,true,"Monkeypox resurfaces in Chicago just as WHO declares end of monkeypox global emergency

A cluster of monkeypox cases has emerged in Chicago just as the World Health Organization (WHO) is declaring the health emergency over.

A dozen confirmed cases and one probable case of monkeypox were reported in the nation’s third-biggest city in the period from April 17 to May 5. In all of these cases, the virus was spread through sexual contact. Nine of the infections were noted in men who were fully vaccinated against the virus.

Although none of the infected individuals were hospitalized, the city is nevertheless warning of a ""resurgence"" of monkeypox. The illness grabbed a lot of headlines last year when it started spreading rapidly among gay and bisexual men in Europe and the U.S.; its rise coincided with gay pride celebrations in many cities. Cases peaked in August before tapering off, largely due to greater awareness. So far, just over 30,000 Americans have been diagnosed with monkeypox.

In the Chicago uptick, officials are worried about the disease spreading undetected among individuals, including those who are vaccinated. The men who are infected have an average age of 34, and a third of them also have HIV. Some of the men involved had recently traveled to places like Mexico, New York City and New Orleans.

Chicago Commissioner of Public Health Dr. Allison Arwady announced that cases have been rising in the Windy City. Speaking on Facebook Live, she said: “Most weeks we didn't see a single mpox case, maybe one or two in a higher week. But just these last couple of weeks we saw two, then five, now another six coming in.”

Officials have been issuing warnings recently about the potential for a resurgence this summer as hundreds of thousands of individuals head to gay pride festivities throughout the nation. So far, however, there has not been an uptick beyond the one in Chicago.

A total of 62 cases were reported in the two-week period from April 26 to May 10, with most of them being in Texas, followed closely by Illinois. Other cases were reported in Louisiana, California, New York, Florida, Oregon and Alabama. However, officials from Texas said that at least 17 of those cases were actually from last year and were only just now being added to the CDC's count.

WHO declares monkeypox health emergency over

The WHO recently declared an end to the international emergency declared over the virus last July, when Director General Tedros Adhanom Ghebreyesus overruled an expert committee in issuing the designation. Some believe that he may have been acting out of an abundance of caution due to criticism over how the WHO responded to COVID in its early days.

However, he now says that the outbreak is largely under control, declaring: “We now see steady progress in controlling the outbreak based on the lessons of HIV and working closely with the most affected communities.

“I'm pleased to declare that the mpox is no longer a global health emergency,” he added.

Monkeypox, which is now sometimes referred to as “mpox” in an attempt to destigmatize it, has long been present in certain areas of western and central Africa, where individuals are infected by wild animals. However, it was not responsible for major outbreaks until epidemics started popping up around the world last May.

The disease is marked by a telltale rash accompanied by headache, fever, swollen lymph nodes and muscle pain. It can only be spread through close physical contact with someone who is infected, or contact with their bedding or clothing, and it generally responds well to antivirals. However, it can take around a month to recover from the virus.

Despite being relatively mild in most people, it won’t be surprising if officials and pharmaceutical companies use the Chicago uptick and the impending summer gay pride festivals as a reason to try to push vaccines on people.

Sources for this article include:

DailyMail.co.uk

Edition.CNN.com"
26,https://news.yahoo.com/dont-look-now-mpox-could-181000887.html,MX,rash,"Contaminated Objects, close contact","WHO, World Health Organization, CDC","Mpox, Monkeypox, COVID-19",Mexico,true,"Mpox, previously known as monkeypox, could be poised to make a comeback in the U.S. Several states have reported a recent increase in cases, including in people vaccinated against the viral disease. It’s possible that large outbreaks could once again emerge in the near future, the Centers for Disease Control and Prevention warned.

Mpox is caused by the monkeypox virus, a close cousin to the smallpox virus. Like smallpox, its symptoms typically include flu-like illness and a distinctive rash. Rarely, the infection can lead to severe, life-threatening complications, including pneumonia, brain inflammation, and sepsis.

Read more

Until recently, mpox was primarily a zoonotic disease—spreading from animals to humans—that periodically caused outbreaks in parts of Africa. But last year, the virus burst onto the world stage, with outbreaks that spread widely from person to person. As of early May, at least 80,000 cases in over 100 countries have been documented worldwide since the start of 2022, along with 140 deaths (fortunately, the strains that circulated globally belonged to a less lethal lineage of the virus). This has included over 30,000 cases and 42 deaths in the U.S.

The widespread emergence of the virus eventually led the World Health Organization to declare a public health emergency of international concern, the first since the covid-19 pandemic. Thankfully, there was already a vaccine developed against mpox prior to 2022, and it’s believed that existing smallpox vaccines would provide significant protection against it as well.

The disease can spread through any kind of direct contact with infectious lesions or other parts of the body. But these recent outbreaks have largely been transmitted through sexual contact, especially among men who have sex with men. Public health awareness and vaccination campaigns targeted to these groups are thought to have helped stem its spread since last summer, when cases in the U.S. and the world reached their peak.

By last winter, new documented U.S. and global cases of mpox had plummeted. In January, the U.S. lifted its public health emergency related to mpox, while the WHO ended its declaration just today. And as of late April 2023, the nationwide average of reported cases in the U.S. had dropped to zero. But there has been an uptick more recently.

Sixty cases have been reported to the CDC in the past two weeks across eight states, CBS News reported Thursday. Some of these might be older cases only now being reported, but there have been genuine new clusters. In a health alert released Wednesday, for instance, the Chicago Department of Public Health announced that it has “identified a resurgence of cases of mpox.”

These newest outbreaks still appear to be spreading primarily among previously identified high risk groups. But, in an alarming development, they’re occurring in vaccinated people as well. Nine of the 13 cases in Chicago so far documented have been in fully vaccinated men. Several of these men had also recently traveled to other places, including New York City and Mexico. Though it’s expected to provide substantial protection against infection, the vaccine isn’t 100% effective, and its protection may wane over time, according to the CDC.

Despite the news, vaccination is still thought to be one of the most effective strategies for containing mpox. Health officials continue to advise people at high risk to get the two-dose vaccine. Even in vaccinated people who catch mpox, the vaccine would likely reduce the odds of severe illness. Higher rates of vaccination coverage in high-risk communities can also limit the potential of the virus to spread widely.

While mpox isn’t thought to have the epidemic potential of diseases like covid-19, health officials have long warned that its threat may not be over yet. In April, a modeling assessment by the CDC estimated a greater than 35% chance of resurgent outbreaks in most parts of the U.S. if nothing changes—outbreaks that could be larger than those seen last year. In these areas, vaccination coverage among high-risk populations still remains relatively low, the CDC noted.

More from Gizmodo

Sign up for Gizmodo's Newsletter. For the latest news, Facebook, Twitter and Instagram.

Click here to read the full article."
27,https://missoulian.com/lifestyles/health-med-fit/cdc-warns-that-mpox-could-make-a-summer-return/article_ffaf0ed5-c977-5465-ad7e-671cd6ac0e29.html,MX,"Rash, Fever","Respiratory, close contact",CDC,Mpox,Mexico,false,Failed to extract article: Article `download()` failed with 429 Client Error: Too Many Requests for url: https://missoulian.com/lifestyles/health-med-fit/cdc-warns-that-mpox-could-make-a-summer-return/article_ffaf0ed5-c977-5465-ad7e-671cd6ac0e29.html on URL https://missoulian.com/lifestyles/health-med-fit/cdc-warns-that-mpox-could-make-a-summer-return/article_ffaf0ed5-c977-5465-ad7e-671cd6ac0e29.html
28,https://www.vallartadaily.com/jaliscos-health-officials-monitor-19-people-for-monkeypox-after-close-contact/,MX,"Swollen Lymph Nodes, Muscle Aches, Rash","Skin-to-Skin, close contact",Ministry of Health of Chile,Mpox,Mexico,true,"The Truth Behind Cancun’s Decline in Popularity Among Mexicans, and Why They Are Flocking to Puerto Vallarta

In a surprising shift, national tourists have begun to turn away from traditional favorites such as Cancun, Playa del Carmen, and Tulum. According to recent travel consultancy reports from “Mex-Travel” and “Go-Vacation!”, these renowned beach destinations have fallen out of favor during the 2024 summer season, with the stunning beaches of Nuevo Vallarta, Puerto Vallarta,…"
29,https://bioprepwatch.com/argentina-the-first-two-cases-of-monkeypox-have-been-reported-in-latin-america/,AR,"Rash, Swollen Lymph Nodes","Respiratory, close contact",Ministry of Health of Brazil,Monkeypox,Argentina,true,Failed to extract article: Article `download()` failed with 500 Server Error: Internal Server Error for url: https://bioprepwatch.com/argentina-the-first-two-cases-of-monkeypox-have-been-reported-in-latin-america/ on URL https://bioprepwatch.com/argentina-the-first-two-cases-of-monkeypox-have-been-reported-in-latin-america/
30,https://www.context.news/socioeconomic-inclusion/race-for-monkeypox-vaccines-exposes-global-health-inequality,MX,"Fever, Swollen Lymph Nodes, Muscle Aches",close contact,"WHO, World Health Organization, CDC","Monkeypox, COVID-19",Mexico,true,"A man walks near a poster with monkeypox information at a local store at Fire Island-Cherry Grove, in New York, U.S., July 15, 2022. REUTERS/Eduardo Munoz

What’s the context? Tight supplies have mostly been snapped up by the United States, but some hard-hit nations such as Brazil and Peru still have none.

United States snaps up most vaccine supplies

Some hard-hit nations yet to receive vaccines

Black, Latino men missing out on U.S. doses By Lucy Middleton Concern is growing that the scramble for scarce supplies of monkeypox vaccines could see some nations and high-risk groups miss out - recalling unequal global access to COVID-19 vaccines and HIV medication. The outbreak, which has reached nearly 100 countries outside of Africa, where the virus is endemic, is overwhelmingly being transmitted among men who have sex with men. They are getting priority for vaccination globally, but some face a longer wait than others. ""In a lot of ways we're seeing history repeat itself, unfortunately,"" said Wafaa El-Sadr, executive vice president for Columbia Global Centers, Columbia University's international network of campuses. ""We have yet to learn the hard lessons we learned first from HIV and COVID-19 more recently,"" she added.

Effective HIV treatments hit the market in 1996 and soon ended the crisis phase of the AIDS epidemic in Western nations, but it was years later before substantial antiretroviral supplies reached sub-Saharan Africa. Similarly, COVID-19 vaccines and treatments were stockpiled by the richest countries. Limited supplies of Bavarian Nordic's monkeypox vaccine have mostly been snapped up by the United States - the country with the most cases, but some hard-hit nations such as Brazil and Peru still have none, the World Health Organization (WHO) has said. The WHO is trying to set up an equitable distribution mechanism, but has no access to vaccines. U.S. officials said on Aug. 26 that nearly 1.1 million vials of the vaccine - called Jynneos, Imvanex and Imvamune, depending on the country - have either been allocated to jurisdictions within the United States or are now available for ordering. The country is home to more than 18,000 of the roughly 48,800 cases diagnosed in 99 nations during 2022, according to the U.S. Centers for Disease Control and Prevention (CDC). This has left other nations to scramble for the remaining doses, even as scientists remain unsure how well the vaccine will work.

An activist sticks posters on a fence during a protest to call for a stronger response by the government to the monkeypox crisis, outside the Health Secretary building, in Mexico City, Mexico, Mexico, July 26, 2022. REUTERS/Edgard Garrido An activist sticks posters on a fence during a protest to call for a stronger response by the government to the monkeypox crisis, outside the Health Secretary building, in Mexico City, Mexico, Mexico, July 26, 2022. REUTERS/Edgard Garrido

Fair distribution? Besides calling for fair distribution among newly hit countries, some experts say an equitable global response would also prioritise high-risk people in the 11 central and western countries in Africa where monkeypox has become endemic since first being identified in humans in 1970. In Africa, however, some health officials see no urgent need to vaccinate against the virus, which spreads through very close contact, and has caused 15 deaths worldwide this year. ""Vaccine hoarding is always a concern ... but for now, for Africa, the plan is not to distribute vaccines or vaccinate large numbers of people against a few cases of monkeypox which we have seen in the past,"" Bartholomew Dicky Akanmor, adviser for vaccine research and regulation with the WHO's Africa office, told the Thomson Reuters Foundation. In Ghana, the director general of the country's health service, Patrick Kuma-Aboagye, said that in contrast to COVID-19 ""there is no cause for alarm"". ""We are monitoring and looking at the numbers and if we see a particular group at high risk, we will vaccinate as is being done in countries like the U.S.,"" he added. Within those countries that are vaccinating, experts are also warning about uneven access among certain groups - from those without an internet connection to undocumented migrants and people of colour. In the United States, data indicates that, similar to HIV, monkeypox is disproportionately impacting Black and Latino men. Yet white men are more likely to access the vaccine. In New York City, the epicentre of the U.S. outbreak with more than 3,000 cases, recent data showed that while a respective 34% and 29% of monkeypox diagnoses have been among Latinos and Blacks, those groups have received only 23% and 12% of the available vaccine doses respectively. ""None of this should be surprising,"" said David J. Johns, executive director of the National Black Justice Coalition in Washington, DC. ""Healthcare in our country and responses to viruses are seldom democratised."" New York City's government has pledged $5 million to local community based organizations to promote vaccination among gay and bisexual men and transgender people of colour, as well as people of lower socioeconomic status. The Biden administration has set aside 50,000 extra vaccine doses for localities that focus on providing vaccinations to members of the LGBTQ+ community in a way that targets health inequities. As a part of this pilot programme, it aims to provide on-site vaccinations at two major upcoming events that draw many LGBTQ+ of color - Southern Decadence in Louisiana, and Black Pride in Atlanta, said Deputy Coordinator of the White House monkeypox response, Demetre Daskalakis.

A medical health worker prepares a dose of the Monkeypox vaccine at the Edison municipal vaccination centre in Paris, France July 27, 2022. Alain Jocard/Pool via REUTERS A medical health worker prepares a dose of the Monkeypox vaccine at the Edison municipal vaccination centre in Paris, France July 27, 2022. Alain Jocard/Pool via REUTERS

Digital divide Seeking to ensure limited supplies go where most needed in hard-hit western Europe, the EU has bought 160,000 vaccine doses to share out among member states according to the number of registered cases. In Britain, more than 30,000 people have received their first vaccine dose out of an initial batch of 50,000 doses, but supplies are set to run out before a new shipment of 100,000 doses arrives in September, the UK Health Security Agency said. LGBTQ+ groups working with the British government to ensure the doses reach marginalised groups have voiced frustration, saying people without digital access are among those at risk of missing out. ""You need to be digitally engaged - and pushy almost - to get access, which we know from other aspects of healthcare and HIV prevention will disadvantage groups who face health inequality,"" said Danny Beales, head of policy and campaigns at the Aids Trust charity. Doses in Britain are primarily being administered through sexual health clinics and pop-up ""super vaccination"" events, which see a lower attendance by members of minority groups, said Will Nutland, co-founder of Prepster. Instead, Nutland and a coalition of public health nonprofits have been organising smaller drop-in vaccination sessions aimed at men and trans people from ethnic minorities, including migrants, who might fear having their data registered. Still, the biggest concern among most health advocates is simply the shortage of supplies. ""Services have run out and lots of them are closing walk-in access,"" said Beales. ""There simply isn't enough vaccine to meet need and demand."""
31,https://www.context.news/socioeconomic-inclusion/race-for-monkeypox-vaccines-exposes-global-health-inequality,MX,"Muscle Aches, Fever",close contact,"WHO, World Health Organization, CDC","Monkeypox, COVID-19",Mexico,true,"A man walks near a poster with monkeypox information at a local store at Fire Island-Cherry Grove, in New York, U.S., July 15, 2022. REUTERS/Eduardo Munoz

What’s the context? Tight supplies have mostly been snapped up by the United States, but some hard-hit nations such as Brazil and Peru still have none.

United States snaps up most vaccine supplies

Some hard-hit nations yet to receive vaccines

Black, Latino men missing out on U.S. doses By Lucy Middleton Concern is growing that the scramble for scarce supplies of monkeypox vaccines could see some nations and high-risk groups miss out - recalling unequal global access to COVID-19 vaccines and HIV medication. The outbreak, which has reached nearly 100 countries outside of Africa, where the virus is endemic, is overwhelmingly being transmitted among men who have sex with men. They are getting priority for vaccination globally, but some face a longer wait than others. ""In a lot of ways we're seeing history repeat itself, unfortunately,"" said Wafaa El-Sadr, executive vice president for Columbia Global Centers, Columbia University's international network of campuses. ""We have yet to learn the hard lessons we learned first from HIV and COVID-19 more recently,"" she added.

Effective HIV treatments hit the market in 1996 and soon ended the crisis phase of the AIDS epidemic in Western nations, but it was years later before substantial antiretroviral supplies reached sub-Saharan Africa. Similarly, COVID-19 vaccines and treatments were stockpiled by the richest countries. Limited supplies of Bavarian Nordic's monkeypox vaccine have mostly been snapped up by the United States - the country with the most cases, but some hard-hit nations such as Brazil and Peru still have none, the World Health Organization (WHO) has said. The WHO is trying to set up an equitable distribution mechanism, but has no access to vaccines. U.S. officials said on Aug. 26 that nearly 1.1 million vials of the vaccine - called Jynneos, Imvanex and Imvamune, depending on the country - have either been allocated to jurisdictions within the United States or are now available for ordering. The country is home to more than 18,000 of the roughly 48,800 cases diagnosed in 99 nations during 2022, according to the U.S. Centers for Disease Control and Prevention (CDC). This has left other nations to scramble for the remaining doses, even as scientists remain unsure how well the vaccine will work.

An activist sticks posters on a fence during a protest to call for a stronger response by the government to the monkeypox crisis, outside the Health Secretary building, in Mexico City, Mexico, Mexico, July 26, 2022. REUTERS/Edgard Garrido An activist sticks posters on a fence during a protest to call for a stronger response by the government to the monkeypox crisis, outside the Health Secretary building, in Mexico City, Mexico, Mexico, July 26, 2022. REUTERS/Edgard Garrido

Fair distribution? Besides calling for fair distribution among newly hit countries, some experts say an equitable global response would also prioritise high-risk people in the 11 central and western countries in Africa where monkeypox has become endemic since first being identified in humans in 1970. In Africa, however, some health officials see no urgent need to vaccinate against the virus, which spreads through very close contact, and has caused 15 deaths worldwide this year. ""Vaccine hoarding is always a concern ... but for now, for Africa, the plan is not to distribute vaccines or vaccinate large numbers of people against a few cases of monkeypox which we have seen in the past,"" Bartholomew Dicky Akanmor, adviser for vaccine research and regulation with the WHO's Africa office, told the Thomson Reuters Foundation. In Ghana, the director general of the country's health service, Patrick Kuma-Aboagye, said that in contrast to COVID-19 ""there is no cause for alarm"". ""We are monitoring and looking at the numbers and if we see a particular group at high risk, we will vaccinate as is being done in countries like the U.S.,"" he added. Within those countries that are vaccinating, experts are also warning about uneven access among certain groups - from those without an internet connection to undocumented migrants and people of colour. In the United States, data indicates that, similar to HIV, monkeypox is disproportionately impacting Black and Latino men. Yet white men are more likely to access the vaccine. In New York City, the epicentre of the U.S. outbreak with more than 3,000 cases, recent data showed that while a respective 34% and 29% of monkeypox diagnoses have been among Latinos and Blacks, those groups have received only 23% and 12% of the available vaccine doses respectively. ""None of this should be surprising,"" said David J. Johns, executive director of the National Black Justice Coalition in Washington, DC. ""Healthcare in our country and responses to viruses are seldom democratised."" New York City's government has pledged $5 million to local community based organizations to promote vaccination among gay and bisexual men and transgender people of colour, as well as people of lower socioeconomic status. The Biden administration has set aside 50,000 extra vaccine doses for localities that focus on providing vaccinations to members of the LGBTQ+ community in a way that targets health inequities. As a part of this pilot programme, it aims to provide on-site vaccinations at two major upcoming events that draw many LGBTQ+ of color - Southern Decadence in Louisiana, and Black Pride in Atlanta, said Deputy Coordinator of the White House monkeypox response, Demetre Daskalakis.

A medical health worker prepares a dose of the Monkeypox vaccine at the Edison municipal vaccination centre in Paris, France July 27, 2022. Alain Jocard/Pool via REUTERS A medical health worker prepares a dose of the Monkeypox vaccine at the Edison municipal vaccination centre in Paris, France July 27, 2022. Alain Jocard/Pool via REUTERS

Digital divide Seeking to ensure limited supplies go where most needed in hard-hit western Europe, the EU has bought 160,000 vaccine doses to share out among member states according to the number of registered cases. In Britain, more than 30,000 people have received their first vaccine dose out of an initial batch of 50,000 doses, but supplies are set to run out before a new shipment of 100,000 doses arrives in September, the UK Health Security Agency said. LGBTQ+ groups working with the British government to ensure the doses reach marginalised groups have voiced frustration, saying people without digital access are among those at risk of missing out. ""You need to be digitally engaged - and pushy almost - to get access, which we know from other aspects of healthcare and HIV prevention will disadvantage groups who face health inequality,"" said Danny Beales, head of policy and campaigns at the Aids Trust charity. Doses in Britain are primarily being administered through sexual health clinics and pop-up ""super vaccination"" events, which see a lower attendance by members of minority groups, said Will Nutland, co-founder of Prepster. Instead, Nutland and a coalition of public health nonprofits have been organising smaller drop-in vaccination sessions aimed at men and trans people from ethnic minorities, including migrants, who might fear having their data registered. Still, the biggest concern among most health advocates is simply the shortage of supplies. ""Services have run out and lots of them are closing walk-in access,"" said Beales. ""There simply isn't enough vaccine to meet need and demand."""
32,https://www.ivpressonline.com/news/mexicali-briefs-monkeypox-reported-woman-allegedly-involved-in-seven-homicides-arrested-over-a-dozen-professors/article_c0585872-c5cb-11ed-9b74-4b18681d9b70.html,MX,"Swollen Lymph Nodes, Fever","Respiratory, close contact",Ministry of Health of Brazil,Monkeypox,Mexico,true,Failed to extract article: Article `download()` failed with 429 Client Error: Too Many Requests for url: https://www.ivpressonline.com/news/mexicali-briefs-monkeypox-reported-woman-allegedly-involved-in-seven-homicides-arrested-over-a-dozen-professors/article_c0585872-c5cb-11ed-9b74-4b18681d9b70.html on URL https://www.ivpressonline.com/news/mexicali-briefs-monkeypox-reported-woman-allegedly-involved-in-seven-homicides-arrested-over-a-dozen-professors/article_c0585872-c5cb-11ed-9b74-4b18681d9b70.html
33,https://www.inform.kz/en/mpox-vaccination-in-brazil-kicks-off-in-march_a4044314,BR,"Swollen Lymph Nodes, Fever","Skin-to-Skin, Contaminated Objects, close contact",Ministry of Health of Mexico,Mpox,Brazil,true,Failed to extract article: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.inform.kz/en/mpox-vaccination-in-brazil-kicks-off-in-march_a4044314 on URL https://www.inform.kz/en/mpox-vaccination-in-brazil-kicks-off-in-march_a4044314
34,"https://www.streetinsider.com/Business+Wire/Mexico+Needs+mpox+Vaccine,+Says+AHF+and+Vaccine+Advocates+in+The+Lancet+Letter/21340588.html",MX,"Fever, Rash","Contaminated Objects, Respiratory, close contact",Ministry of Health of Brazil,Mpox,Mexico,true,"Failed to extract article: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.streetinsider.com/Business+Wire/Mexico+Needs+mpox+Vaccine,+Says+AHF+and+Vaccine+Advocates+in+The+Lancet+Letter/21340588.html on URL https://www.streetinsider.com/Business+Wire/Mexico+Needs+mpox+Vaccine,+Says+AHF+and+Vaccine+Advocates+in+The+Lancet+Letter/21340588.html"
35,https://www.politico.com/newsletters/future-pulse/2023/02/10/mpox-is-simmering-south-of-the-border-00082286,MX,"Rash, Swollen Lymph Nodes","Contaminated Objects, close contact",Ministry of Health of Mexico,Mpox,Mexico,true,Failed to extract article: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.politico.com/newsletters/future-pulse/2023/02/10/mpox-is-simmering-south-of-the-border-00082286 on URL https://www.politico.com/newsletters/future-pulse/2023/02/10/mpox-is-simmering-south-of-the-border-00082286
36,https://bioprepwatch.com/argentina-the-first-two-cases-of-monkeypox-have-been-reported-in-latin-america/,AR,"Rash, Muscle Aches","Respiratory, Contaminated Objects, close contact",Ministry of Health of Mexico,Monkeypox,Argentina,true,Failed to extract article: Article `download()` failed with 500 Server Error: Internal Server Error for url: https://bioprepwatch.com/argentina-the-first-two-cases-of-monkeypox-have-been-reported-in-latin-america/ on URL https://bioprepwatch.com/argentina-the-first-two-cases-of-monkeypox-have-been-reported-in-latin-america/
37,https://www.devdiscourse.com/article/health/2216782-with-no-monkeypox-vaccine-at-home-frustrated-mexicans-go-abroad,MX,"Rash, Fever","Skin-to-Skin, close contact","WHO, World Health Organization, CDC",Monkeypox,Mexico,true,"As monkeypox continues to impact gay and bisexual men in dozens of countries around the world, at-risk Mexicans are going abroad for vaccines they say their government has not bothered to make available at home.

Mexico ranks ninth globally in total cases, according to the World Health Organization, but officials have not announced plans to acquire vaccines even as other Latin American countries receive shipments. ""It's been a long journey to find a vaccine,"" said Alberto Herbel, a communications professional and nightlife producer who flew from Mexico City to Los Angeles this month for a two-day stay to get vaccinated after failed attempts in France and Germany.

Herbel, 38, said he wanted the vaccine because half of his friends currently have or have had monkeypox. The viral disease, which is overwhelmingly but not exclusively spreading among gay and bisexual men, is rarely fatal but can cause painful sores that make basic bodily functions difficult for weeks.

The U.S. Center for Disease Control (CDC) recommends vaccines for at-risk individuals and the Pan American Health Organization (PAHO) has underscored they are an ""important tool"" in stemming transmission, though the shots are in short supply globally. Mexico City resident Juan David Zuluaga, 32, flew to Tijuana last week to get vaccinated across the U.S.-Mexico border in San Diego.

""I didn't see a plan from the government,"" he said. ""I had to do something for myself."" Mexico's health ministry did not respond to Reuters' questions about plans to acquire vaccines.

Juan Carlos Lara, who owns a store in Mexico City's historic center, got vaccinated while vacationing in San Francisco last month. ""It was quick. They didn't ask for anything,"" said Lara, 41, who like others plans to make a second trip to get the recommended second dose.

Mexico's government has reported 2,147 confirmed cases of monkeypox since May, a number advocates in the gay community say far undercounts cases. Mexico is not among 14 countries that have committed to purchasing vaccines through PAHO, which acquired 130,000 doses of the Danish manufacturer Bavarian Nordic's JYNNEOS vaccine. Brazil and Chile received first shipments earlier this month.

Clinical trials to evaluate JYNNEOS' effectiveness at preventing monkeypox are ongoing. The vaccine is approved for monkeypox in the United States, where a CDC study observed that monkeypox incidence was 14 times higher among unvaccinated males compared with those who had received a first dose of JYNNEOS. Ricardo Baruch, an LGBT health researcher, says he ""easily"" knows 40 people who have left Mexico for the vaccine, but worries the situation will exacerbate inequalities in the gay community.

""Those with visas and money will get vaccinated and those without will have to resign themselves to eventually getting monkeypox,"" Baruch said.

(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)"
38,https://www.digitaljournal.com/life/how-monkeypox-and-other-disease-names-have-caused-controversy/article,MX,"Muscle Aches, Rash, Fever","respiratory, close contact","WHO, World Health Organization","Monkeypox, COVID-19",Mexico,true,"Stacker investigated how ""monkeypox"" and other disease names have caused controversy, using a collection of news, scientific, and government sources. - Canva

Emilia Ruzicka

Naming diseases is a complicated business. To be useful, a name needs to be unique, descriptive, and memorable so it can be referenced easily, especially when medical situations become urgent. Though the easiest way to name illnesses may be just to give them identification numbers, that system becomes extraordinarily difficult to reference efficiently when time is of the essence.

It may seem intuitive to name diseases based on their origins or discovery locations; however, this approach also presents issues. As our world increasingly boasts a global citizenry, illnesses—and their names—can be spread across various cultures, making it essential to be sensitive to and inclusive of all who may encounter them.

In light of recent conversations about disease nomenclature, Stacker investigated how “monkeypox” and other disease names have caused controversy, using a collection of news, scientific, and government sources. While this is not an all-inclusive list of the issues surrounding the naming of diseases, it explores several fraught means by which illnesses are given nomenclature that becomes shorthand for public discussion.

You may also like: Fastest-warming states since 1970

Canva

Disease names tied to geographic locations

Naming illnesses based on where they were presumed to have originated was a common practice for decades. The “Spanish flu” from the early 1900s is just one of many toponymous diseases that earned its name based on a physical place. However, in 2015, the World Health Organization released new guidelines that advised against this practice. When an illness becomes irrevocably tied to a place, people from that place often face discrimination or violence—even if the illness is later proven to have come from someplace different.

One recent example of a toponymous disease causing backlash occurred at the beginning of the COVID-19 pandemic in 2020, when some people, including then-President Donald Trump, referred to the novel coronavirus as the “Wuhan flu” or the “Chinese virus.” Many experts and medical professionals spoke up, stating that the monikers were xenophobic and prompted anti-Asian hate.

Other diseases named after places include the Zika virus, named after the Zika Forest in Uganda; Marburg virus, named after Marburg, Germany, where more than 30 cases of the illness were recorded; and Middle East respiratory syndrome, named after being first found in Saudi Arabia.

Canva

Disease names connected to an animal species

The list of diseases named after animal species is long and includes monkeypox, swine flu, and mad cow disease, among others. Though it may seem harmless to name an illness using its presumed species of origin or a carrier species, WHO guidelines also warn against this practice. In the wake of swine flu (also known as H1N1) outbreaks in other countries in 2009, Egypt ordered the slaughter of all pig livestock in the country despite not having any cases, resulting in the killing of about 300,000 animals.

Most recently, the name “monkeypox” has incited people to attack primates in zoos and their natural habitats out of fear of contracting the virus. WHO officials have attempted to redirect disease prevention efforts to focus on human-to-human transmission, but the prevalence of the “monkeypox” name isn’t helping the cause. In addition, 29 experts wrote an article in August 2022 calling for the term “monkeypox” to be changed due to its racist connotations against Black people and people of African descent.

You may also like: Animal species that may become extinct in our lifetime

Votava/brandstaetter images via Getty Images

Disease names that include the name of an individual person

It’s not unusual for scientists to name their discoveries after themselves: Halley’s Comet, Verreaux’s sifaka, and Avogadro’s number are just a few examples. But when it comes to physical illnesses, the politics of having an individual’s name in the disease name becomes tricky. One such disease the WHO specifically named in its updated naming guidance is Creutzfeldt-Jakob disease, first described by neurologists Hans Gerhard Creutzfeldt and Alfons Maria Jakob but named by a third neurologist, Walther Spielmeyer.

Names in this category are discouraged because they are not descriptive; however, the situation can be further complicated when the condition is named after a controversial figure. This is the case for Asperger’s syndrome, which is no longer an official diagnosis by the American Psychiatric Association as of 2013. Hans Asperger was a Nazi scientist during the Second World War and was responsible for the deaths of dozens of children; however, his dark story was not revealed publicly for many years after the diagnosis became common. The physical and mental conditions initially associated with Asperger’s syndrome are now classified under the diagnosis of autism. However, laypeople still use the name despite its removal from official medical practices.

You may also like: Animal species that may become extinct in our lifetime

Canva

Disease names that refer to a group of people

At the beginning of the HIV/AIDS epidemic, and before the virus had been studied in-depth, it was called “gay-related immunodeficiency” because of its prevalence among homosexual men. At the time, it was assumed that sexual orientation had to be a causal agent of the disease. Though it is now known that HIV is not caused by sexual orientation but is transmitted by sexual contact or contact with infected blood, homophobia still lingers around the disease, serving as a warning for future disease names to mitigate discrimination caused by nomenclature.

Beyond HIV, controversy ensued during outbreaks of H1N1, or swine flu, in Israel. Because Israel has large Jewish and Muslim populations, many of its citizens took offense to the reference to pigs in the flu’s name because pigs are neither kosher nor halal. As a result, Israel’s deputy health minister announced that the illness would instead be called “Mexican flu,” based on the finding that the first human H1N1 patient was Mexican. This caused the Mexican ambassador to Israel to launch an official complaint against the Israeli government, ultimately resulting in Israel’s acceptance of the term “swine flu” after all.

You may also like: Animal species that may become extinct in our lifetime"
